,CITY,NICKNAME,TEAM_ID,W,L,W_HOME,L_HOME,W_ROAD,L_ROAD,TEAM_TURNOVERS,TEAM_REBOUNDS,GP,GS,ACTUAL_MINUTES,ACTUAL_SECONDS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OFF_REB,DEF_REB,TOT_REB,AST,PF,STL,TOTAL_TURNOVERS,BLK,PTS,AVG_REB,AVG_PTS,DQ,OFFENSIVE_EFFICIENCY,SCORING_MARGIN,SEASON,GAME_DATE,GAME_ID,HOME_FLAG,AWAY_FLAG,HOME_WIN_PCTG,AWAY_WIN_PCTG,TOTAL_WIN_PCTG,ROLLING_SCORING_MARGIN,ROLLING_OE,NUM_REST_DAYS
3982,Utah,Jazz,1610612762,1,0,1,0,0,0,2,4,1,5,240,0,48,85,0.565,17,38,0.447,12,14,0.857,9,41,54,33,16,7,18,5,125,54.0,125.0,0,0.6377952755905512,23.0,2021-22,2022-02-04,0022100793,1,0,0.6296296296296297,0.5769230769230769,0.6037735849056604,2.3333333333333335,0.5856717016427395,2.0
3983,OPPONENTS, Nets,1610612751,0,1,0,0,0,1,1,4,1,5,240,0,41,99,0.414,12,34,0.353,8,11,0.727,16,26,46,25,12,10,10,2,102,46.0,102.0,0,0.559322033898305,-23.0,2021-22,2022-02-04,0022100793,0,1,0.48,0.6296296296296297,0.5576923076923077,-14.666666666666666,0.5725536093771982,2.0
3984,Sacramento,Kings,1610612758,1,0,1,0,0,0,3,10,1,5,240,0,41,93,0.441,14,42,0.333,16,18,0.889,15,33,58,23,15,8,14,7,112,58.0,112.0,0,0.5565217391304348,11.0,2021-22,2022-02-02,0022100780,1,0,0.4482758620689655,0.25,0.3584905660377358,-3.6666666666666665,0.5427826586980955,2.0
3985,OPPONENTS, Nets,1610612751,0,1,0,0,0,1,0,2,1,5,240,0,41,84,0.488,8,25,0.32,11,14,0.786,10,30,42,22,16,7,13,12,101,42.0,101.0,0,0.5779816513761468,-11.0,2021-22,2022-02-02,0022100780,0,1,0.48,0.6538461538461539,0.5686274509803921,-8.333333333333334,0.5646843599825252,1.0
3986,Phoenix,Suns,1610612756,1,0,1,0,0,0,1,7,1,5,240,0,42,76,0.553,11,31,0.355,26,31,0.839,7,30,44,26,19,8,16,4,121,44.0,121.0,0,0.6126126126126126,10.0,2021-22,2022-02-01,0022100772,1,0,0.8148148148148148,0.8260869565217391,0.82,8.333333333333334,0.63071786540639,2.0
3987,OPPONENTS, Nets,1610612751,0,1,0,0,0,1,1,9,1,5,240,0,40,81,0.494,16,40,0.4,15,21,0.714,6,27,42,25,27,7,12,1,111,42.0,111.0,0,0.5803571428571429,-10.0,2021-22,2022-02-01,0022100772,0,1,0.48,0.68,0.58,-6.666666666666667,0.5636904761904762,3.0
3988,San Antonio,Spurs,1610612759,0,1,0,1,0,0,0,3,1,5,240,0,37,95,0.389,8,29,0.276,20,24,0.833,16,33,52,24,13,3,6,7,102,52.0,102.0,0,0.5596330275229358,-15.0,2021-22,2022-01-21,0022100691,1,0,0.391304347826087,0.34782608695652173,0.3695652173913043,-2.3333333333333335,0.5800628610261638,2.0
3989,OPPONENTS, Nets,1610612751,1,0,0,0,1,0,1,9,1,5,240,0,48,100,0.48,9,25,0.36,12,12,1.0,12,41,62,24,17,3,8,5,117,62.0,117.0,0,0.6,15.0,2021-22,2022-01-21,0022100691,0,1,0.5217391304347826,0.7727272727272727,0.6444444444444445,3.0,0.5898467432950191,2.0
3990,Washington,Wizards,1610612764,0,1,0,1,0,0,1,8,1,5,240,0,41,86,0.477,10,29,0.345,26,32,0.813,13,27,48,23,19,6,13,8,118,48.0,118.0,0,0.5871559633027523,-1.0,2021-22,2022-01-19,0022100669,1,0,0.5909090909090909,0.43478260869565216,0.5111111111111111,4.333333333333333,0.5538104418738643,2.0
3991,OPPONENTS, Nets,1610612751,1,0,0,0,1,0,3,12,1,5,240,0,47,89,0.528,8,25,0.32,17,20,0.85,7,29,48,23,25,5,15,4,119,48.0,119.0,0,0.5833333333333334,1.0,2021-22,2022-01-19,0022100669,0,1,0.5217391304347826,0.7619047619047619,0.6363636363636364,3.0,0.5992131344795922,2.0
3992,Brooklyn,Nets,1610612751,0,1,0,1,0,0,0,6,1,5,240,0,41,98,0.418,7,32,0.219,20,22,0.909,21,29,56,16,19,7,12,11,109,56.0,109.0,0,0.5428571428571428,-21.0,2021-22,2022-01-13,0022100630,1,0,0.5,0.7894736842105263,0.6341463414634146,-0.3333333333333333,0.5901375661375661,1.0
3993,OPPONENTS, Thunder,1610612760,1,0,0,0,1,0,1,11,1,5,240,0,47,91,0.516,20,45,0.444,16,18,0.889,9,29,49,32,19,8,11,7,130,49.0,130.0,0,0.632,21.0,2021-22,2022-01-13,0022100630,0,1,0.38095238095238093,0.3,0.34146341463414637,4.333333333333333,0.6042997646475907,2.0
3994,Portland,Trail Blazers,1610612757,1,0,1,0,0,0,2,10,1,5,240,0,40,86,0.465,15,38,0.395,19,26,0.731,11,36,57,23,17,8,15,9,114,57.0,114.0,0,0.5575221238938053,6.0,2021-22,2022-01-10,0022100486,1,0,0.56,0.13333333333333333,0.4,2.6666666666666665,0.5381823057607451,1.0
3995,OPPONENTS, Nets,1610612751,0,1,0,0,0,1,0,6,1,5,240,0,42,91,0.462,12,32,0.375,12,15,0.8,12,30,48,23,22,9,15,6,108,48.0,108.0,0,0.5555555555555556,-6.0,2021-22,2022-01-10,0022100486,0,1,0.5238095238095238,0.7777777777777778,0.6410256410256411,-5.333333333333333,0.5615949596212754,1.0
3996,Brooklyn,Nets,1610612751,1,0,1,0,0,0,1,10,1,5,265,0,47,98,0.48,8,28,0.286,19,22,0.864,13,42,65,26,18,8,22,8,121,65.0,121.0,0,0.5488721804511278,2.0,2021-22,2022-01-09,0022100602,1,0,0.5238095238095238,0.8235294117647058,0.6578947368421053,-0.6666666666666666,0.5957829938093097,2.0
3997,OPPONENTS, Spurs,1610612759,0,1,0,0,0,1,0,10,1,5,265,0,46,107,0.43,13,32,0.406,14,18,0.778,12,32,54,33,19,12,15,8,119,54.0,119.0,0,0.5524475524475524,-2.0,2021-22,2022-01-09,0022100602,0,1,0.4117647058823529,0.36363636363636365,0.38461538461538464,-6.333333333333333,0.5393487773350473,2.0
3998,Indiana,Pacers,1610612754,0,1,0,1,0,0,2,8,1,5,240,0,41,82,0.5,13,39,0.333,26,28,0.929,7,26,41,26,19,3,17,5,121,41.0,121.0,0,0.5677966101694916,-8.0,2021-22,2022-01-05,0022100571,1,0,0.5238095238095238,0.16666666666666666,0.358974358974359,-7.333333333333333,0.5490309775529612,1.0
3999,OPPONENTS, Nets,1610612751,1,0,0,0,1,0,1,4,1,5,240,0,49,86,0.57,5,21,0.238,26,29,0.897,9,29,42,28,20,13,12,4,129,42.0,129.0,0,0.6581196581196581,8.0,2021-22,2022-01-05,0022100571,0,1,0.5263157894736842,0.8235294117647058,0.6666666666666666,-3.3333333333333335,0.5951068401661287,2.0
4000,Brooklyn,Nets,1610612751,0,1,0,1,0,0,1,9,1,5,240,0,37,82,0.451,9,31,0.29,21,26,0.808,8,25,42,28,20,10,13,10,104,42.0,104.0,0,0.5652173913043478,-14.0,2021-22,2022-01-03,0022100554,1,0,0.5263157894736842,0.8125,0.6571428571428571,-8.666666666666666,0.5547459664719216,2.0
4001,OPPONENTS, Grizzlies,1610612763,1,0,0,0,1,0,1,10,1,5,240,0,48,102,0.471,10,35,0.286,12,21,0.571,23,38,71,24,21,11,13,5,118,71.0,118.0,0,0.6206896551724138,14.0,2021-22,2022-01-03,0022100554,0,1,0.6190476190476191,0.6470588235294118,0.631578947368421,10.666666666666666,0.5854068346346714,3.0
4002,Brooklyn,Nets,1610612751,0,1,0,1,0,0,1,8,1,5,240,0,37,81,0.457,7,27,0.259,21,27,0.778,12,40,60,21,22,4,18,9,102,60.0,102.0,0,0.5370370370370371,-8.0,2021-22,2021-12-30,0022100525,1,0,0.5882352941176471,0.8125,0.696969696969697,5.0,0.5873779666430585,3.0
4003,OPPONENTS, 76ers,1610612755,1,0,0,0,1,0,1,12,1,5,240,0,42,100,0.42,13,32,0.406,13,20,0.65,14,29,55,22,20,10,8,4,110,55.0,110.0,0,0.5517241379310345,8.0,2021-22,2021-12-30,0022100525,0,1,0.42857142857142855,0.6190476190476191,0.5428571428571428,11.333333333333334,0.5727384553337366,2.0
4004,Brooklyn,Nets,1610612751,0,1,0,1,0,0,1,10,1,5,240,0,39,102,0.382,9,46,0.196,6,8,0.75,16,35,61,24,14,8,16,8,93,61.0,93.0,0,0.5,-7.0,2021-22,2021-12-18,0022100442,1,0,0.625,0.7857142857142857,0.7,1.3333333333333333,0.5550724637681159,2.0
4005,OPPONENTS, Magic,1610612753,1,0,0,0,1,0,0,10,1,5,240,0,39,94,0.415,10,31,0.323,12,13,0.923,12,38,60,20,14,6,16,4,100,60.0,100.0,0,0.5,7.0,2021-22,2021-12-18,0022100442,0,1,0.16666666666666666,0.21052631578947367,0.1935483870967742,-5.0,0.5263157894736842,1.0
4006,Brooklyn,Nets,1610612751,1,0,1,0,0,0,1,5,1,5,240,0,44,89,0.494,11,23,0.478,15,16,0.938,10,38,53,21,15,4,15,3,114,53.0,114.0,0,0.5652173913043478,9.0,2021-22,2021-12-16,0022100429,1,0,0.6666666666666666,0.7857142857142857,0.7241379310344828,7.666666666666667,0.5724057971014492,2.0
4007,OPPONENTS, 76ers,1610612755,0,1,0,0,0,1,0,8,1,5,240,0,39,89,0.438,10,34,0.294,17,20,0.85,5,33,46,19,22,10,9,4,105,46.0,105.0,0,0.5178571428571429,-9.0,2021-22,2021-12-16,0022100429,0,1,0.46153846153846156,0.5294117647058824,0.5,-16.333333333333332,0.5251811594202899,1.0
4008,Brooklyn,Nets,1610612751,1,0,1,0,0,0,2,9,1,5,265,0,50,103,0.485,14,39,0.359,17,23,0.739,19,41,69,28,20,7,18,5,131,69.0,131.0,1,0.6,2.0,2021-22,2021-12-14,0022100413,1,0,0.6428571428571429,0.7857142857142857,0.7142857142857143,7.333333333333333,0.5775483870967743,2.0
4009,OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,0,10,1,5,265,0,48,105,0.457,18,52,0.346,15,19,0.789,13,28,51,26,21,6,12,6,129,51.0,129.0,0,0.5692307692307692,-2.0,2021-22,2021-12-14,0022100413,0,1,0.4,0.5384615384615384,0.4642857142857143,8.0,0.5641426282051282,1.0
4010,Detroit,Pistons,1610612765,0,1,0,1,0,0,2,13,1,5,240,0,39,92,0.424,14,37,0.378,12,18,0.667,8,32,53,24,22,11,21,5,104,53.0,104.0,0,0.4883720930232558,-12.0,2021-22,2021-12-12,0022100399,1,0,0.15384615384615385,0.15384615384615385,0.15384615384615385,-10.333333333333334,0.5025955256148398,2.0
4011,OPPONENTS, Nets,1610612751,1,0,0,0,1,0,1,11,1,5,240,0,41,87,0.471,11,28,0.393,23,25,0.92,8,35,54,28,20,8,18,6,116,54.0,116.0,0,0.552,12.0,2021-22,2021-12-12,0022100399,0,1,0.6153846153846154,0.7857142857142857,0.7037037037037037,3.3333333333333335,0.5442150537634408,2.0
4012,Brooklyn,Nets,1610612751,1,0,1,0,0,0,0,7,1,5,240,0,41,85,0.482,8,28,0.286,22,25,0.88,9,29,45,27,14,7,9,7,112,45.0,112.0,0,0.6071428571428571,2.0,2021-22,2021-11-30,0022100314,1,0,0.6363636363636364,0.8,0.7142857142857143,5.0,0.6005823381984373,3.0
4013,OPPONENTS, Knicks,1610612752,0,1,0,0,0,1,1,8,1,5,240,0,44,91,0.484,11,32,0.344,11,12,0.917,10,32,50,27,21,5,11,2,110,50.0,110.0,0,0.5966386554621849,-2.0,2021-22,2021-11-30,0022100314,0,1,0.45454545454545453,0.6,0.5238095238095238,-4.666666666666667,0.5290077569489334,3.0
4014,Brooklyn,Nets,1610612751,0,1,0,1,0,0,0,6,1,5,240,0,42,84,0.5,7,23,0.304,16,21,0.762,10,37,53,25,15,7,20,5,107,53.0,107.0,0,0.5630252100840336,-6.0,2021-22,2021-11-27,0022100294,1,0,0.6,0.8,0.7,6.0,0.5971677940862187,3.0
4015,OPPONENTS, Suns,1610612756,1,0,0,0,1,0,1,7,1,5,240,0,41,92,0.446,13,38,0.342,18,21,0.857,11,30,48,17,17,11,13,1,113,48.0,113.0,0,0.5225225225225225,6.0,2021-22,2021-11-27,0022100294,0,1,0.8,0.9,0.85,10.666666666666666,0.5815815815815816,1.0
4016,Brooklyn,Nets,1610612751,1,0,1,0,0,0,0,8,1,5,240,0,41,91,0.451,10,33,0.303,23,25,0.92,14,29,51,19,19,6,11,13,115,51.0,115.0,0,0.5607476635514018,2.0,2021-22,2021-11-19,0022100233,1,0,0.6666666666666666,0.75,0.7058823529411765,-2.0,0.5431350996731275,2.0
4017,OPPONENTS, Magic,1610612753,0,1,0,0,0,1,0,11,1,5,240,0,40,89,0.449,14,38,0.368,19,25,0.76,11,34,56,26,25,7,13,6,113,56.0,113.0,1,0.5641025641025641,-2.0,2021-22,2021-11-19,0022100233,0,1,0.14285714285714285,0.3333333333333333,0.25,-4.666666666666667,0.5447558470814284,2.0
4018,Oklahoma City,Thunder,1610612760,0,1,0,1,0,0,0,5,1,5,240,0,36,90,0.4,14,45,0.311,10,11,0.909,10,34,49,20,22,9,14,2,96,49.0,96.0,0,0.49122807017543857,-24.0,2021-22,2021-11-14,0022100196,1,0,0.5,0.3333333333333333,0.4166666666666667,-4.666666666666667,0.5106117083795078,2.0
4019,OPPONENTS, Nets,1610612751,1,0,0,0,1,0,2,4,1,5,240,0,41,82,0.5,18,43,0.419,20,21,0.952,7,37,48,31,15,8,15,3,120,48.0,120.0,0,0.5950413223140496,24.0,2021-22,2021-11-14,0022100196,0,1,0.6666666666666666,0.75,0.7142857142857143,21.666666666666668,0.5940279104955292,2.0
4020,Orlando,Magic,1610612753,0,1,0,1,0,0,0,8,1,5,240,0,35,92,0.38,4,33,0.121,16,24,0.667,12,37,57,19,18,10,17,3,90,57.0,90.0,0,0.46551724137931033,-33.0,2021-22,2021-11-10,0022100159,1,0,0.16666666666666666,0.3333333333333333,0.25,-13.0,0.5032371764920124,3.0
4021,OPPONENTS, Nets,1610612751,1,0,0,0,1,0,0,6,1,5,240,0,46,91,0.505,16,37,0.432,15,17,0.882,8,41,55,29,18,8,15,5,123,55.0,123.0,0,0.5905511811023622,33.0,2021-22,2021-11-10,0022100159,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,7.666666666666667,0.5583108294509297,2.0
4022,Toronto,Raptors,1610612761,0,1,0,1,0,0,0,6,1,5,240,0,41,87,0.471,7,30,0.233,14,18,0.778,8,27,41,23,16,10,8,6,103,41.0,103.0,0,0.5818181818181818,-13.0,2021-22,2021-11-07,0022100139,1,0,0.2857142857142857,1.0,0.5454545454545454,-1.6666666666666667,0.5625035400736335,2.0
4023,OPPONENTS, Nets,1610612751,1,0,0,0,1,0,1,3,1,5,240,0,41,80,0.513,17,38,0.447,17,20,0.85,12,36,51,29,15,3,16,0,116,51.0,116.0,0,0.6194690265486725,13.0,2021-22,2021-11-07,0022100139,0,1,0.6666666666666666,0.75,0.7,9.333333333333334,0.5747348128776767,2.0
4024,Detroit,Pistons,1610612765,0,1,0,1,0,0,1,7,1,5,240,0,33,87,0.379,11,34,0.324,13,18,0.722,7,37,51,17,22,11,14,6,90,51.0,90.0,0,0.45045045045045046,-6.0,2021-22,2021-11-05,0022100124,1,0,0.2,0.0,0.1111111111111111,-15.0,0.47372778582813013,1.0
4025,OPPONENTS, Nets,1610612751,1,0,0,0,1,0,1,8,1,5,240,0,36,80,0.45,11,27,0.407,13,14,0.929,4,41,53,25,21,3,17,4,96,53.0,96.0,1,0.5169491525423728,6.0,2021-22,2021-11-05,0022100124,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,13.666666666666666,0.5821340262503414,2.0
4026,Brooklyn,Nets,1610612751,1,0,1,0,0,0,1,10,1,5,240,0,47,72,0.653,13,25,0.52,10,16,0.625,2,39,51,30,19,7,20,2,117,51.0,117.0,0,0.6416666666666667,26.0,2021-22,2021-10-31,0022100092,1,0,0.6,0.5,0.5714285714285714,6.666666666666667,0.5395081848471679,2.0
4027,OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,0,5,1,5,240,0,32,79,0.405,12,33,0.364,15,22,0.682,7,22,34,21,18,12,15,3,91,34.0,91.0,0,0.49074074074074076,-26.0,2021-22,2021-10-31,0022100092,0,1,0.5,0.0,0.16666666666666666,-9.0,0.5145096537640398,1.0
4028,Brooklyn,Nets,1610612751,1,0,1,0,0,0,0,5,1,5,240,0,34,76,0.447,6,26,0.231,31,41,0.756,10,40,55,20,21,9,18,6,105,55.0,105.0,0,0.5192307692307693,7.0,2021-22,2021-10-29,0022100072,1,0,0.5,0.5,0.5,2.6666666666666665,0.5020898841935731,2.0
4029,OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,0,14,1,5,240,0,37,93,0.398,8,29,0.276,16,23,0.696,11,35,60,20,27,9,14,7,98,60.0,98.0,0,0.49137931034482757,-7.0,2021-22,2021-10-29,0022100072,0,1,0.5,0.0,0.16666666666666666,-11.666666666666666,0.5084359605911329,2.0
4030,Brooklyn,Nets,1610612751,1,0,1,0,0,0,0,5,1,5,240,0,40,94,0.426,10,35,0.286,14,17,0.824,7,47,59,23,19,6,9,4,104,59.0,104.0,0,0.5294117647058824,14.0,2021-22,2021-10-25,0022100044,1,0,0.5,0.5,0.5,1.0,0.5341910642804574,1.0
4031,OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,0,12,1,5,240,0,33,95,0.347,9,39,0.231,15,20,0.75,10,43,65,16,17,5,12,5,90,65.0,90.0,0,0.4336283185840708,-14.0,2021-22,2021-10-25,0022100044,0,1,1.0,0.5,0.6666666666666666,0.6666666666666666,0.5065642414658976,3.0
4032,Brooklyn,Nets,1610612751,0,1,0,1,0,0,0,5,1,5,240,0,38,87,0.437,9,35,0.257,10,12,0.833,9,35,49,18,19,10,17,8,95,49.0,95.0,0,0.49557522123893805,-16.0,2021-22,2021-10-24,0022100035,1,0,0.0,0.5,0.3333333333333333,-11.333333333333334,0.5258886442133314,2.0
4033,OPPONENTS, Hornets,1610612766,1,0,0,0,1,0,0,9,1,5,240,0,43,94,0.457,10,30,0.333,15,19,0.789,10,38,57,26,17,10,12,5,111,57.0,111.0,0,0.5655737704918032,16.0,2021-22,2021-10-24,0022100035,0,1,1.0,1.0,1.0,9.333333333333334,0.5830467346860789,2.0
4034,Philadelphia,76ers,1610612755,0,1,0,1,0,0,2,8,1,5,240,0,43,91,0.473,14,36,0.389,9,11,0.818,5,30,43,17,21,8,10,9,109,43.0,109.0,0,0.5309734513274337,-5.0,2021-22,2021-10-22,0022100021,1,0,0.0,1.0,0.5,7.5,0.5585901739395789,2.0
4035,OPPONENTS, Nets,1610612751,1,0,0,0,1,0,1,11,1,5,240,0,41,88,0.466,12,38,0.316,20,24,0.833,11,36,58,26,16,6,13,6,114,58.0,114.0,0,0.5775862068965517,5.0,2021-22,2021-10-22,0022100021,0,1,,0.5,0.5,-9.0,0.5410453557005281,3.0
4036,New York,Knicks,1610612752,1,0,1,0,0,0,2,6,1,5,240,0,40,87,0.46,15,43,0.349,10,12,0.833,10,38,54,32,17,6,17,5,105,54.0,105.0,0,0.5714285714285714,11.0,2021-22,2022-04-10,0022101226,1,0,0.4146341463414634,0.4878048780487805,0.45121951219512196,7.0,0.5573889605062697,2.0
4037,OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,1,9,1,5,240,0,36,92,0.391,12,42,0.286,10,11,0.909,9,34,52,27,17,10,14,2,94,52.0,94.0,0,0.5080645161290323,-11.0,2021-22,2022-04-10,0022101226,0,1,0.5853658536585366,0.5853658536585366,0.5853658536585366,-1.3333333333333333,0.5575501610864156,2.0
4038,Washington,Wizards,1610612764,0,1,0,1,0,0,0,5,1,5,240,0,35,69,0.507,9,28,0.321,13,17,0.765,2,35,42,21,19,5,22,5,92,42.0,92.0,0,0.509090909090909,-22.0,2021-22,2022-04-08,0022101204,1,0,0.5121951219512195,0.35,0.43209876543209874,-6.333333333333333,0.5823953823953824,2.0
4039,OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,0,5,1,5,240,0,41,88,0.466,16,39,0.41,16,20,0.8,10,32,47,27,19,13,10,3,114,47.0,114.0,0,0.591304347826087,22.0,2021-22,2022-04-08,0022101204,0,1,0.4,0.4878048780487805,0.4444444444444444,13.333333333333334,0.5741956831953455,2.0
4040,Orlando,Magic,1610612753,0,1,0,1,0,0,0,14,1,5,240,0,30,85,0.353,12,44,0.273,16,27,0.593,8,32,54,18,12,5,11,2,88,54.0,88.0,0,0.4528301886792453,-30.0,2021-22,2022-04-03,0022101171,1,0,0.2564102564102564,0.25,0.25316455696202533,-20.0,0.4899264470738727,2.0
4041,OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,1,7,1,5,240,0,45,93,0.484,15,44,0.341,13,16,0.813,13,43,63,29,22,9,10,7,118,63.0,118.0,0,0.6218487394957983,30.0,2021-22,2022-04-03,0022101171,0,1,0.41025641025641024,0.475,0.4430379746835443,0.3333333333333333,0.5614886040046203,1.0
4042,New York,Knicks,1610612752,0,1,0,1,0,0,2,8,1,5,240,0,40,85,0.471,16,44,0.364,18,26,0.692,11,32,51,23,19,5,14,5,114,51.0,114.0,0,0.5675675675675675,-11.0,2021-22,2022-03-30,0022101140,1,0,0.42105263157894735,0.46153846153846156,0.44155844155844154,-1.3333333333333333,0.5455619693243455,2.0
4043,OPPONENTS, Hornets,1610612766,1,0,0,0,1,0,1,5,1,5,240,0,49,90,0.544,12,35,0.343,15,17,0.882,8,32,45,39,21,7,12,3,125,45.0,125.0,0,0.6616541353383458,11.0,2021-22,2022-03-30,0022101140,0,1,0.5128205128205128,0.5263157894736842,0.5194805194805194,5.333333333333333,0.6040100250626567,2.0
4044,Detroit,Pistons,1610612765,0,1,0,1,0,0,0,5,1,5,240,0,39,85,0.459,8,29,0.276,16,18,0.889,9,28,42,23,21,8,10,5,102,42.0,102.0,0,0.5688073394495413,-2.0,2021-22,2022-03-27,0022101115,1,0,0.3157894736842105,0.21621621621621623,0.26666666666666666,5.333333333333333,0.5494007658109116,2.0
4045,OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,2,12,1,5,240,0,34,85,0.4,13,41,0.317,23,29,0.793,13,38,63,19,16,8,14,8,104,63.0,104.0,0,0.5047619047619047,2.0,2021-22,2022-03-27,0022101115,0,1,0.4166666666666667,0.46153846153846156,0.44,8.333333333333334,0.5766772818496956,2.0
4046,Charlotte,Hornets,1610612766,0,1,0,1,0,0,2,6,1,5,240,0,42,89,0.472,13,46,0.283,9,17,0.529,14,31,51,26,18,5,11,4,106,51.0,106.0,0,0.6071428571428571,-15.0,2021-22,2022-03-23,0022101084,1,0,0.5135135135135135,0.5,0.5068493150684932,3.0,0.6136031746031746,2.0
4047,OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,2,6,1,5,240,0,43,83,0.518,20,45,0.444,15,17,0.882,6,34,46,30,17,5,9,3,121,46.0,121.0,0,0.6293103448275862,15.0,2021-22,2022-03-23,0022101084,0,1,0.4166666666666667,0.43243243243243246,0.4246575342465753,-2.0,0.5682002068631866,1.0
4048,New York,Knicks,1610612752,0,1,0,1,0,0,0,11,1,5,240,0,31,83,0.373,16,40,0.4,15,21,0.714,10,27,48,20,19,7,11,2,93,48.0,93.0,1,0.49038461538461536,-15.0,2021-22,2022-03-20,0022101067,1,0,0.42857142857142855,0.4166666666666667,0.4225352112676056,6.0,0.5330317854393857,2.0
4049,OPPONENTS, Jazz,1610612762,1,0,0,0,1,0,1,7,1,5,240,0,34,74,0.459,17,46,0.37,23,29,0.793,9,40,56,16,17,9,12,11,108,56.0,108.0,0,0.5376344086021505,15.0,2021-22,2022-03-20,0022101067,0,1,0.7027027027027027,0.5588235294117647,0.6338028169014085,19.666666666666668,0.574079504724666,2.0
4050,New York,Knicks,1610612752,1,0,1,0,0,0,1,11,1,5,240,0,31,90,0.344,10,33,0.303,28,36,0.778,19,41,71,18,20,9,13,3,100,71.0,100.0,0,0.4803921568627451,3.0,2021-22,2022-03-18,0022101050,1,0,0.4411764705882353,0.4166666666666667,0.42857142857142855,10.0,0.5592254193916403,2.0
4051,OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,0,8,1,5,240,0,34,79,0.43,13,34,0.382,16,21,0.762,3,35,46,19,27,2,13,6,97,46.0,97.0,0,0.49074074074074076,-3.0,2021-22,2022-03-18,0022101050,0,1,0.4857142857142857,0.35294117647058826,0.42028985507246375,-11.666666666666666,0.5642116475449809,2.0
4052,New York,Knicks,1610612752,1,0,1,0,0,0,1,12,1,5,240,0,40,80,0.5,16,38,0.421,32,39,0.821,9,38,59,31,14,9,11,8,128,59.0,128.0,0,0.6283185840707964,30.0,2021-22,2022-03-16,0022101037,1,0,0.42424242424242425,0.4166666666666667,0.42028985507246375,7.666666666666667,0.5774572735368072,3.0
4053,OPPONENTS, Trail Blazers,1610612757,0,1,0,0,0,1,1,5,1,5,240,0,40,91,0.44,11,34,0.324,7,14,0.5,10,31,46,26,31,1,12,3,98,46.0,98.0,0,0.5546218487394958,-30.0,2021-22,2022-03-16,0022101037,0,1,0.4857142857142857,0.2727272727272727,0.38235294117647056,-10.0,0.5754056425073807,2.0
4054,Memphis,Grizzlies,1610612763,1,0,1,0,0,0,0,13,1,5,240,0,46,104,0.442,9,26,0.346,17,29,0.586,19,35,67,23,27,8,10,16,118,67.0,118.0,0,0.5847457627118644,4.0,2021-22,2022-03-11,0022101000,1,0,0.7058823529411765,0.6470588235294118,0.6764705882352942,4.666666666666667,0.5904521783565293,3.0
4055,OPPONENTS, Knicks,1610612752,0,1,0,0,0,1,0,10,1,5,240,0,38,90,0.422,10,25,0.4,28,37,0.757,15,39,64,23,31,8,16,6,114,64.0,114.0,1,0.5350877192982456,-4.0,2021-22,2022-03-11,0022101000,0,1,0.40625,0.42857142857142855,0.417910447761194,14.0,0.5577905447603966,2.0
4056,Sacramento,Kings,1610612758,0,1,0,1,0,0,1,8,1,5,240,0,39,80,0.488,11,32,0.344,26,36,0.722,4,36,48,23,16,4,12,2,115,48.0,115.0,0,0.5585585585585585,-16.0,2021-22,2022-03-07,0022100974,1,0,0.4411764705882353,0.2727272727272727,0.3582089552238806,-4.666666666666667,0.5611398383923412,2.0
4057,OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,1,5,1,5,240,0,47,92,0.511,18,42,0.429,19,23,0.826,9,38,52,19,31,7,9,6,131,52.0,131.0,0,0.5945945945945946,16.0,2021-22,2022-03-07,0022100974,0,1,0.40625,0.42424242424242425,0.4153846153846154,12.666666666666666,0.5847983906236334,1.0
4058,Phoenix,Suns,1610612756,1,0,1,0,0,0,1,14,1,5,240,0,38,85,0.447,17,34,0.5,22,27,0.815,3,30,47,28,22,7,10,3,115,47.0,115.0,0,0.55,1.0,2021-22,2022-03-04,0022100953,1,0,0.8,0.8214285714285714,0.8095238095238095,9.0,0.5896315111077413,2.0
4059,OPPONENTS, Knicks,1610612752,0,1,0,0,0,1,2,11,1,5,240,0,40,86,0.465,13,29,0.448,21,30,0.7,12,37,60,23,22,7,14,5,114,60.0,114.0,0,0.5675675675675675,-1.0,2021-22,2022-03-04,0022100953,0,1,0.40625,0.3870967741935484,0.3968253968253968,-10.666666666666666,0.5419616044616045,2.0
4060,Philadelphia,76ers,1610612755,1,0,1,0,0,0,0,8,1,5,240,0,39,75,0.52,17,36,0.472,28,33,0.848,5,38,51,24,25,2,14,8,123,51.0,123.0,0,0.5833333333333334,15.0,2021-22,2022-03-02,0022100934,1,0,0.5666666666666667,0.6774193548387096,0.6229508196721312,20.666666666666668,0.5960324731511173,3.0
